#{"t_start": 1761551239.1125705, "env_id": "None"}
r,l,t
-345.412835,1299,30194.082021
-142.985868,1086,30195.304207
90.255183,340,30195.90788
-101.765983,857,30196.941835
-219.458236,2077,30198.815531
37.965571,340,30199.440616
-242.554196,869,30200.491562
-133.732408,1069,30201.694669
-126.295646,908,30202.779342
-246.636412,736,30206.069927
-300.606112,1645,30207.638169
-24.560508,1603,30209.212321
1.937936,1139,30210.465669
30.445155,340,30211.088113
-102.088274,1013,30212.278478
-216.913399,588,30213.164389
-217.119226,808,30214.163676
74.0,340,30214.799465
-151.153198,1500,30218.709166
-272.09456,1393,30220.184453
-152.551164,1133,30221.426752
105.973513,757,30222.411651
61.530747,781,30223.398467
-221.931687,1026,30224.602211
-201.623159,1196,30225.860278
-175.791322,1230,30229.66005
25.758481,825,30230.713959
-153.118032,1142,30231.935005
108.941729,427,30232.608672
-54.472927,1095,30233.805085
82.024256,340,30234.461555
-10.695965,755,30235.494699
-288.812048,1800,30237.167444
-192.188905,798,30238.231094
-120.022604,1106,30242.021685
30.033193,451,30242.692372
-482.108975,2566,30244.883649
-63.804532,1340,30246.288136
12.482836,340,30246.949325
-18.601687,927,30248.07166
32.044767,340,30248.68326
-86.782551,1245,30252.291224
-275.71785,1790,30253.959476
-140.776908,936,30255.070183
-98.781204,1765,30256.73993
5.477095,843,30257.76853
-195.214068,1235,30259.073478
23.22086,430,30259.752429
-152.559558,1699,30263.706665
-141.074631,1522,30265.244622
31.148921,958,30266.354835
-273.790626,1583,30267.90171
-255.718446,921,30268.812556
-103.151958,1343,30270.202023
-364.575009,2299,30274.572538
-170.128064,1821,30276.252805
-207.89476,1285,30277.613285
32.734365,337,30278.231352
-181.626989,1287,30279.353224
-168.625449,1031,30280.546302
-177.781555,862,30281.579827
-274.018579,786,30284.940486
77.186538,414,30285.593632
-151.460949,1061,30286.787975
-232.871457,592,30287.650218
73.350813,340,30288.266165
-131.374956,1398,30289.719818
-170.20116,1136,30290.977156
-164.044691,782,30291.97272
-346.366912,2157,30296.283271
-103.839069,1067,30297.518037
-20.989418,414,30298.202152
-204.406673,1073,30299.383574
-265.798437,1207,30300.648938
-276.471196,827,30301.677838
-237.844148,838,30302.690373
-357.697969,1448,30303.894499
70.453751,340,30304.521021
-120.95613,871,30307.959732
-154.723899,1286,30309.284736
-208.682038,1821,30310.995231
-229.373064,1036,30312.25697
-56.869634,434,30312.927052
74.0,340,30313.528898
39.873631,340,30314.134741
-320.371764,1342,30315.501163
-309.595745,897,30316.593451
-29.100298,414,30319.604451
-214.22615,827,30320.61965
-229.811675,868,30321.674439
-287.555348,890,30322.759392
-169.077889,1471,30324.236067
-41.050234,844,30325.277934
-298.217291,1570,30326.561779
-226.446328,988,30327.685574
-172.559913,985,30331.193914
-100.173445,924,30332.291881
-154.120958,1193,30333.551172
-118.337882,1010,30334.716101
-220.371325,1313,30336.057078
-193.79529,948,30337.159932
11.872124,426,30337.809554
-210.444034,918,30338.882583
-22.126706,753,30339.887793
98.785817,340,30343.13027
-146.45932,1094,30344.318738
7.225722,340,30345.046471
41.389695,424,30345.694142
-242.780584,725,30346.65246
-14.899584,340,30347.270796
206.692397,340,30347.876677
106.298223,1090,30349.09204
-67.892273,1538,30350.65638
7.558082,910,30351.728473
-158.595772,601,30352.598449
65.678887,340,30353.207045
-98.112314,1088,30356.763864
21.257504,340,30357.406395
-301.748614,1358,30358.828629
-101.117565,1249,30360.171707
-155.03676,720,30361.122881
76.011433,1068,30362.317308
-115.349217,1475,30363.770873
-149.592587,1595,30367.796997
46.290762,340,30368.423285
125.023356,630,30369.320843
-252.028286,1115,30370.537894
-219.386954,687,30371.465651
-18.497946,415,30372.132621
5.452964,1072,30373.32457
-207.630713,1284,30374.713025
10.651151,1232,30375.995231
5.718902,1345,30379.653538
-34.449608,913,30380.719518
-288.814739,1281,30382.039117
-230.689924,1136,30383.290998
-173.450763,772,30384.148692
-109.879326,1781,30385.839365
-204.07993,926,30386.952426
65.395291,409,30387.59603
-238.42486,833,30390.97706
-290.586622,1072,30392.151175
-187.830485,1055,30393.34691
-111.822019,1663,30394.986272
101.60609,798,30396.003104
-114.650903,1401,30397.415527
-204.912485,999,30398.581871
-192.875422,874,30402.119942
-318.250726,1825,30403.815606
-120.097122,1124,30405.055623
-419.719019,1927,30406.836464
-421.332376,2700,30408.726988
29.540456,422,30411.730918
-63.014028,1129,30412.940201
-3.575955,962,30414.069792
-224.643065,1211,30415.359936
-54.530969,768,30416.348545
-134.856402,908,30417.268183
144.097119,414,30417.947454
15.161204,980,30419.07204
-24.40274,1720,30423.084585
67.561349,340,30423.692361
-178.053998,800,30424.710624
-273.937144,947,30425.807886
-15.734302,795,30426.816585
34.955486,414,30427.469706
-176.754391,1643,30429.077536
-224.10749,1109,30430.302526
-245.347495,1009,30431.452888
13.515308,414,30432.097138
-159.831753,940,30435.825853
41.179965,414,30436.492214
-169.00452,991,30437.62439
-37.018998,414,30438.274377
-287.056806,1200,30439.536108
-136.200594,1159,30440.762399
-196.239515,853,30441.780957
-307.752053,1396,30443.15563
-146.299212,919,30444.242994
13.132545,1008,30447.855003
-6.568369,695,30448.800791
-119.761293,1637,30450.343195
-243.016828,826,30451.363223
-163.220257,1257,30452.693845
-138.938496,1224,30453.98901
-192.750641,848,30455.030829
74.0,414,30455.691061
-140.979924,1604,30459.567745
-341.78888,901,30460.643826
62.524074,414,30461.309461
-191.647263,1225,30462.610193
-203.814124,1448,30464.057096
-69.942454,1489,30465.56411
-223.241344,1561,30469.370088
-252.62642,1547,30470.862184
14.518546,1170,30472.119524
20.758085,425,30472.777437
-36.648932,941,30473.925615
-61.787726,2607,30475.75615
-146.688049,1832,30479.955337
3.085622,411,30480.583463
-28.567715,423,30481.239038
-12.394909,826,30482.260843
-182.232727,1825,30483.913859
-103.664001,779,30484.92442
-105.881575,1364,30486.325303
74.0,414,30486.994445
-175.813152,1433,30488.404156
-120.100871,1357,30492.144148
-226.046591,974,30493.265677
-262.163207,865,30494.281416
-208.976896,898,30495.363308
-41.366199,1446,30496.835064
36.445652,420,30497.488231
-224.811101,1183,30498.758966
-316.284339,2106,30502.556432
67.849192,340,30503.196794
-216.089853,843,30504.229848
-49.688231,1090,30505.456122
-210.570571,1346,30506.802688
-235.349413,1127,30508.001482
-210.905479,1835,30509.743427
-240.807548,1798,30513.873137
-200.57774,1015,30515.051041
-210.020305,1528,30516.673868
-204.035015,1151,30517.93455
-308.572897,1233,30519.27514
-224.588113,792,30520.303586
3.042416,897,30521.371123
-81.144524,962,30525.048114
18.918649,340,30525.662352
-80.014377,882,30526.734109
-105.030689,727,30527.672314
25.472207,1450,30528.914198
20.175479,1678,30530.561518
14.132885,340,30531.182002
5.008156,340,30531.813274
-214.268688,1337,30533.182354
-263.343494,1111,30536.748694
-162.829326,878,30537.843379
-150.59574,1148,30539.174782
-196.275395,980,30540.329502
-215.153097,843,30541.42363
-251.806587,993,30542.610687
-52.298488,1129,30543.829606
-220.892736,891,30544.898549
79.69594,958,30548.442535
-49.932446,414,30549.103829
-173.832122,1078,30550.341972
-26.349817,414,30550.986038
-124.597288,933,30552.066961
-50.328664,743,30553.011303
-4.852457,1816,30554.705634
-397.41891,1862,30556.256135
-108.049212,1123,30559.873182
-172.090454,1204,30561.192029
-249.267254,1399,30562.37515
-233.461653,1308,30563.743437
-22.674308,1911,30565.549377
-68.184943,1025,30566.719608
-187.73565,1805,30570.871766
97.833356,937,30571.981429
-7.040799,1148,30573.200816
-261.189534,1432,30574.665131
-66.579541,591,30575.521585
-20.73835,414,30576.181096
24.933064,764,30577.15544
-2.92117,340,30577.763721
40.262926,1079,30581.483037
-227.577592,777,30582.466512
-186.797576,1532,30583.972236
-4.523504,419,30584.633895
-88.438971,751,30585.595618
-218.763509,930,30586.741527
-3.474736,340,30587.359727
27.619463,340,30587.960766
-136.199715,2051,30589.871391
55.384407,1028,30593.342678
-132.522188,1199,30594.590068
-229.322713,801,30595.580788
-172.664624,984,30596.711366
-247.4409,1623,30598.311168
-380.340475,2125,30600.287383
-110.727798,831,30601.411247
-71.237033,880,30604.85147
-312.403362,1201,30605.92875
-187.141855,1118,30607.17718
-158.7182,593,30608.042722
-174.282971,672,30608.966897
-52.934104,1243,30610.302631
-160.704864,1048,30611.495707
-343.600127,1109,30612.690279
-91.569994,938,30616.220242
-18.912257,340,30616.824818
-2.993153,1250,30618.204869
-167.288178,981,30619.359159
30.262873,880,30620.39231
-99.18499,1062,30621.563028
57.773837,340,30622.170103
-213.33808,1290,30623.498553
-359.16657,1853,30627.73853
-117.245636,1060,30628.924388
-229.965642,1173,30630.167848
-296.118125,1245,30631.480071
-175.093379,1023,30632.617935
-189.765789,1409,30634.029005
-108.165866,994,30635.15935
-157.582976,1590,30639.111833
-206.935474,846,30640.17045
-277.774691,1854,30641.612398
41.547472,923,30642.707031
-190.304718,888,30643.735841
24.515713,414,30644.384499
-204.089302,773,30645.377533
-106.761227,943,30646.480843
-293.158003,2279,30650.89321
-248.969462,1476,30652.39319
-144.51941,1292,30653.706879
-12.774001,340,30654.32543
-23.021864,917,30655.39703
-200.67554,994,30656.5139
-110.910765,833,30657.553892
-17.010243,648,30658.47842
-24.15309,1794,30662.542785
-222.424248,1477,30664.005437
-130.940996,1683,30665.637019
-124.161643,1215,30666.92096
-225.264993,718,30667.902856
-342.516122,1554,30671.505295
-205.462626,837,30672.540714
44.337862,340,30673.146872
-208.212337,956,30674.238746
-279.982388,878,30675.346961
-250.425012,980,30676.453274
-347.156873,1019,30677.59129
-171.878986,1420,30678.825784
-72.89303,927,30679.910683
-268.746168,1043,30683.37133
-37.940258,1077,30684.575816
-54.516277,826,30685.592322
-171.336569,915,30686.655673
-235.497548,726,30687.594519
-143.555433,1220,30688.849843
-395.398821,2130,30690.472498
59.392322,414,30691.112508
-297.633841,951,30694.87303
-370.013814,2700,30696.715486
-150.507868,822,30697.734518
-213.189503,752,30698.719297
-20.499242,815,30699.742951
-212.906103,785,30700.591666
-171.822829,906,30701.644943
-13.157228,1018,30705.304255
-260.467948,1356,30706.676987
18.890692,414,30707.323764
-70.25604,832,30708.331455
-136.407871,1021,30709.48572
38.917568,995,30710.657868
-241.809915,1715,30712.253006
-195.695996,1626,30716.112902
-211.28854,1342,30717.599514
-18.350809,746,30718.631504
-226.738979,1294,30719.989407
-234.682398,769,30720.975158
-147.160611,1129,30722.19674
-204.467114,937,30723.290137
-147.291538,993,30724.425677
-52.531503,1233,30728.212328
-213.464184,766,30729.200172
-215.854437,2315,30731.265331
-58.995354,1035,30732.427346
-147.226695,589,30733.301766
-290.545345,1503,30734.815589
-219.835062,1181,30735.890925
-36.780128,918,30739.358033
36.802518,1514,30740.86975
-97.240334,863,30741.906206
-11.634424,891,30742.96336
-32.498615,442,30743.628356
-26.271748,714,30744.577134
-20.253528,1018,30745.741631
9.822826,340,30746.363348
-138.56323,875,30747.408266
-205.447933,1647,30751.361378
-226.761201,1424,30752.784114
-123.875647,1139,30754.015606
-5.005401,820,30755.060998
-331.712865,1375,30756.476721
-234.409113,1108,30757.724232
-2.419375,1762,30761.764578
-60.652326,954,30762.971366
-174.138959,1143,30764.241297
-235.215187,1405,30765.68648
-91.242095,1202,30766.964425
-61.247348,1201,30768.268397
-78.583229,999,30769.432521
-265.108541,1712,30773.578726
-90.188771,1117,30774.837389
-31.44523,553,30775.684519
-46.584107,1100,30776.925957
-185.35943,1312,30778.312405
14.003925,340,30778.98179
-95.625509,879,30780.075595
-226.086178,891,30781.149395
-233.746512,661,30782.097395
60.178645,416,30785.156131
115.502011,1174,30786.437782
-182.00382,1188,30787.760816
-232.618882,1080,30789.018127
-336.830911,1300,30790.216168
-0.406726,411,30790.899431
-234.128881,1245,30792.22906
-20.253734,340,30792.879376
-189.952177,757,30793.860356
-261.977058,1154,30797.581283
82.70855,1232,30798.885491
-55.742924,1332,30800.298755
-459.557624,2700,30802.192879
-251.682379,1799,30803.891693
-209.328416,807,30807.624018
-188.745183,840,30808.709772
-283.491181,1826,30810.510402
-275.655363,1834,30812.254083
-166.801733,1884,30814.063365
-283.456078,1850,30818.319348
62.27584,1709,30820.006161
-166.576098,1570,30821.586004
-237.791525,652,30822.436274
42.598711,340,30823.111322
-268.97972,1559,30824.450316
-163.92525,1745,30828.521996
-173.265469,1387,30829.917876
71.344384,1047,30831.144529
-295.453349,1298,30832.487268
-2.044567,340,30833.176073
-12.985044,414,30833.837229
-321.882172,1086,30835.083157
-193.526208,791,30836.102423
-21.986196,892,30837.193793
-123.340946,1303,30841.238364
-17.273629,1127,30842.540022
39.695859,641,30843.472694
29.047029,414,30844.106654
-196.841057,1365,30845.528166
-223.130469,1260,30846.837437
-161.158759,1887,30848.608652
-105.724962,1394,30852.356733
-25.08597,852,30853.404642
-267.198251,818,30854.42546
-19.775515,414,30855.062414
-284.8936,683,30855.985694
-22.182837,842,30857.001208
-213.220996,1609,30858.335353
-70.537727,1749,30860.018634
-97.356837,992,30863.49253
-158.42035,1395,30864.914369
-160.764721,1199,30866.231856
74.0,340,30866.837501
-47.064244,1332,30868.258457
-192.308833,1377,30869.672508
-120.144237,800,30870.650085
49.763748,340,30871.259197
-152.683909,1148,30874.959417
15.237474,414,30875.60441
-266.146263,931,30876.704968
-335.7343,1789,30878.334637
-149.67685,643,30879.210827
-220.144472,1001,30880.374512
-330.365498,1713,30881.741266
-135.337639,1348,30883.098775
-136.175567,1180,30886.852481
28.963777,340,30887.473274
-195.426276,963,30888.568752
-243.25862,1070,30889.769735
-351.997643,1556,30891.006042
-239.190874,770,30892.018317
21.435703,851,30893.114207
23.886139,340,30893.744714
29.947581,414,30894.403541
-96.664503,1109,30897.939702
-231.083255,1141,30899.169479
-284.028036,1331,30900.338246
-37.734424,1366,30901.730123
-195.106462,1913,30903.4961
98.013918,340,30904.115897
-213.956415,637,30905.0103
-223.022806,755,30905.967759
-229.098653,730,30909.212382
119.565995,340,30909.845034
-57.522849,824,30910.896829
-160.378851,1737,30912.595875
-184.181328,1298,30913.934517
-199.288169,1032,30915.091759
50.444539,340,30915.705096
-190.001138,888,30916.759863
31.372154,751,30917.757044
-308.812324,1362,30921.488346
19.976443,1482,30922.942929
-98.427543,1859,30924.702814
-2.540466,1128,30925.927133
-213.543956,1209,30927.229188
-111.914237,1278,30928.577789
-318.133714,2700,30932.78683
-110.535455,1105,30933.977804
-336.613926,2222,30935.606943
-378.231778,1531,30937.135179
-193.024867,911,30940.442834
51.590954,587,30941.303239
-61.1335,798,30942.321398
-223.617272,746,30943.312685
-290.099411,1480,30944.770934
-71.10135,956,30945.859197
-265.15418,919,30946.944882
-113.95584,1050,30948.113381
75.825055,1405,30952.044075
-280.383848,886,30953.107909
-13.986714,839,30954.111258
-105.712762,1351,30955.510182
-19.493173,2071,30957.361867
-253.367179,905,30958.465759
-264.547575,1119,30959.719251
-215.393024,1271,30963.501451
-7.72785,2048,30965.371264
-103.856392,965,30966.527875
-28.178859,1296,30967.897007
-102.980162,801,30968.904655
-233.574954,1245,30970.018176
-164.48615,640,30970.896439
-67.000175,619,30971.765956
-311.665848,828,30975.170449
-53.98898,833,30976.164038
-105.748318,987,30977.302975
-248.218139,892,30978.38146
-172.595928,1641,30979.984885
94.640312,771,30980.945921
-372.958538,2199,30985.24881
-282.484496,1059,30986.433264
-204.464683,740,30987.405726
-143.684437,1022,30988.58031
129.061874,897,30989.667079
-185.06216,1478,30991.133454
-95.445899,1375,30992.520274
-85.572549,1550,30996.455479
-284.704217,1003,30997.618606
-310.864541,1106,30998.829165
-77.816056,979,30999.95118
-221.05505,1311,31001.319351
-91.236317,915,31002.401228
-43.878015,1147,31003.713836
-258.298636,1746,31007.68769
-134.138277,774,31008.691446
-230.991948,1158,31009.953203
-322.78971,2036,31011.80795
-205.495296,885,31012.871956
-162.038467,1612,31014.46014
-235.450591,1074,31015.651513
-182.428014,818,31019.052922
-102.301073,904,31020.158095
-237.914932,765,31021.131099
-261.598645,1106,31022.344044
36.733403,340,31022.989782
-336.628131,1507,31024.256171
47.689087,340,31024.886491
109.095258,414,31025.535459
74.0,340,31026.174108
-106.048645,1458,31027.641652
-113.764359,751,31031.134151
84.840427,340,31031.738416
19.917225,797,31032.735495
-211.609795,876,31033.781654
-233.499396,787,31034.78936
30.270831,414,31035.430806
-6.048743,749,31036.407921
-118.201277,2700,31038.75478
-3.40717,1124,31040.01439
-398.257891,1973,31044.163188
-105.758226,1248,31045.495516
-224.35551,612,31046.392854
-208.110351,860,31047.439533
-256.122073,1068,31048.59879
-151.320844,807,31049.635915
-278.574768,1330,31050.979525
-176.031092,1322,31054.698014
-270.073221,1671,31056.049582
-275.832021,716,31056.989541
-58.268705,1277,31058.321631
-132.706611,794,31059.328622
-87.453645,1067,31060.498422
-256.518179,1926,31064.644003
30.654131,340,31065.300963
-254.011751,1162,31066.610425
-80.224008,792,31067.627998
-241.010178,1139,31068.855092
-252.539401,1013,31070.018086
-326.400754,1419,31071.21322
-184.623355,1121,31072.448767
-214.094071,863,31075.845071
59.86463,340,31076.467924
